stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
ROSERIo,7919,ROSSLYN DR & ERIE AVE,ROSSLYN DR & WHETSEL AVE,39.150138,-84.407388,,,,,,0
BRAHOMe,8524,BRAMBLE AVE & HOMER AVE,,39.151346,-84.388783,,,,,,0
PLAEFKn,8542,PLAINVILLE RD & EAST FORK RD,PLAINVILLE RD & BUCKINGHAM PL,39.159498,-84.381279,,,,,,0
KEN6400i,8563,KENWOOD RD 6400,KENWOOD RD & DESMOND ST,39.162158,-84.385506,,,,,,0
PLAVINi,8540,PLAINVILLE RD & VINEWOOD AVE,PLAINVILLE RD & INDIAN HILL RD,39.157338,-84.381222,,,,,,0
BRAHOMw,8525,BRAMBLE AVE & HOMER AVE,,39.151488,-84.388479,,,,,,0
RIDORKi,7540,RIDGE AVE & ORKNEY LN,,39.156546,-84.421447,,,,,,0
BRAAZAw,8210,BRAMBLE AVE & AZALEA AVE,,39.152017,-84.395918,,,,,,0
BRACONw,8214,BRAMBLE AVE & CONANT ST,,39.15217,-84.397997,,,,,,0
BRASHEw,8216,BRAMBLE AVE & SHERWOOD AVE,BRAMBLE AVE & CONANT ST,39.152241,-84.399001,,,,,,0
BRAERIw,7927,BRAMBLE AVE & ERIE AVE,,39.152358,-84.400578,,,,,,0
ERIERISi,7922,ERIE AVE & ERIE STATION LN,,39.151421,-84.402179,,,,,,0
ERI3960i,7917,ERIE AVE 3960,ERIE AVE & BROTHERTON CT,39.150093,-84.405811,,,,,,0
RIDAUTo,7614,RIDGE AVE & AUTEN AVE,RIDGE AVE & MAPLELEAF AVE,39.174802,-84.426876,,,,,,0
ROS4010i,7925,ROSSLYN DR 4010,,39.151878,-84.408497,,,,,,0
LOS2316w,7137,LOSANTIVILLE AVE 2316,LOSANTIVILLE AVE & MAYFLOWER AVE,39.190969,-84.448691,,,,,,0
BRO3744i,7748,BROTHERTON RD 3744,BROTHERTON RD & ALLENDORF DR,39.153913,-84.411439,,,,,,0
WIELOSo,6831,WIEHE RD & LOSANTIVILLE AVE,,39.190148,-84.452254,,,,,,0
LANGSEYw,6818,LANGDON FARM RD & SEYMOUR AVE,LANGDON FARM RD & BREMONT AVE,39.182501,-84.455547,,,,,,0
SEYHIRo,6542,SEYMOUR AVE & HIRSCH DR,SEYMOUR AVE & BREMONT AVE,39.187229,-84.460772,,,,,,0
MAD5428i,7933,MADISON RD 5428,MADISON RD & ANDERSON PL,39.161298,-84.40152,,,,,,0
SEY408,6036,SEYMOUR AVE 408,W SEYMOUR AVE & DILLWARD PL,39.195875,-84.487582,,,,,,0
EST6271i,5761,ESTE AVE 6271,ESTE AVE & DILLWARD PL,39.192367,-84.492569,,,,,,0
CEN6320w,5129,CENTER HILL AVE 6320,CENTER HILL AVE & DILLWARD PL,39.200601,-84.510667,,,,,,0
CENWNOw,5133,CENTER HILL AVE & W. NORTH BEND RD,CENTER HILL AVE & DILLWARD PL,39.201177,-84.517048,,,,,,0
SIMWALw,3256,SIMPSON AVE & WALTHAM AVE,SIMPSON AVE & STERLING AVE,39.212749,-84.560543,,,,,,0
NORKIRBw,3223,W. NORTH BEND RD & KIRBY AVENUE,W NORTH BEND RD & W RAMP,39.192327,-84.568302,,,,,,0
CEN5997,5452,CENTER HILL AVE 5997,CENTER HILL AVE & N HILL LN,39.196009,-84.506525,,,,,,0
WIE6450e,6830,WIEHE RD 6450,WIEHE RD & N HILL LN,39.190139,-84.452044,,,,,,0
WIELOSe,6832,WIEHE RD & LOSANTIVILLE AVE,WIEHE RD & N HILL LN,39.190933,-84.451962,,,,,,0
WNBBOUDw,2121,WESTWOOD NORTHERN BLVD & BOUDINOT A,WESTWOOD NORTHERN BLVD & WASHINGTON AVE,39.163278,-84.602415,,,,,,0
MON2679i,2604,MONTANA AVE 2679,MONTANA AVE & FERNCROFT DR,39.15254,-84.585035,,,,,,0
PAX3498o,7275,PAXTON AVE 3498,PAXTON AVE & OBSERVATORY AVE,39.138559,-84.433887,,,,,,0
CAL1669o,6507,CALIFORNIA AVE 1669,CALIFORNIA AVE & READING RD,39.175923,-84.467357,,,,,,0
REA7790o,6862,READING RD 7790,,39.20429,-84.453847,,,,,,0
REA8000o,6867,READING RD 8000,READING RD & SUNNYBROOK DR,39.206958,-84.451171,,,,,,0
CHICESTo,5073,CHICKERING AVE & ESTE AVE,CHICKERING AVE & FLATT TER,39.173664,-84.5112,,,,,,0
HOLDUTo,5119,HOLLAND DR & DUTCH COLONY DR,,39.189687,-84.513507,,,,,,0
STRHOLo,5113,STRAND LN & HOLLAND DR,,39.187671,-84.512909,,,,,,0
STRWINo,5109,STRAND LN & WINNESTE AVE,,39.187331,-84.514357,,,,,,0
EST5265i,5446,ESTE AVE 5265,ESTE AVE & WINNESTE AVE,39.182564,-84.504444,,,,,,0
STRHOLi,5112,STRAND LN & HOLLAND DR,,39.187529,-84.51278,,,,,,0
STRDUTi,5117,STRAND LN & DUTCH COLONY DR,STRAND LN & BETTMAN DR,39.188556,-84.510631,,,,,,0
DUTBETi,5120,DUTCH COLONY DRIVE & BETTMAN DR,,39.189849,-84.512315,,,,,,0
DUTCWINi,5124,DUTCH COLONY DR & WINNESTE AVE,,39.190178,-84.514255,,,,,,0
REAMECHi,7368,READING RD & MECHANIC ST,READING RD & E MECHANIC ST,39.226589,-84.438842,,,,,,0
REAWOODi,6543,READING RD AT WOODWARD HIGH SCHOOL,READING RD & E MECHANIC ST,39.187772,-84.464429,,,,,,0
REAVICi,6202,READING RD & VICTORY PKWY,,39.161475,-84.47395,,,,,,0
CAL1672i,6510,CALIFORNIA AVE 1672,CALIFORNIA AVE & READING RD,39.176083,-84.467544,,,,,,0
CALOAKi,6242,CALIFORNIA AVE & OAKDALE AVE,CALIFORNIA AVE & OBERLIN BLVD,39.176215,-84.47557,,,,,,0
REALINTi,5605,READING ROAD & LINTON ST,READING RD & OAK ST,39.131218,-84.497974,,,,,,0
ROBSTMo,1824,ROBB AVE & SAINT MARTINS PL,ROBB AVE & ST MARTINS PL,39.153796,-84.6199,,,,,,0
ROB3448i,1817,ROBB AVE 3448,ROBB AVE & JANLIN CT,39.151467,-84.619988,,,,,,0
WIN4330o,4648,WINTON RD 4330,,39.166645,-84.520175,,,,,,0
NORSPRi,6049,NORTHLAND BLVD & SPRINGFIELD PIKE,NORTHLAND BLVD & ADWOOD DR,39.28239,-84.485948,,,,,,0
WINCHERi,5164,WINTON RD & CHERRY BLOSSOM LN,,39.227886,-84.51232,,,,,,0
COL4580o,3522,COLERAIN AVE 4580,,39.168783,-84.556402,,,,,,0
COL4784o,3203,COLERAIN AVE 4784,,39.174078,-84.561995,,,,,,0
COL5104o,3210,COLERAIN AVE 5104,,39.180693,-84.566727,,,,,,0
COL5134o,3212,COLERAIN AVE 5134,,39.182129,-84.567255,,,,,,0
COL5220o,3217,COLERAIN AVE 5220,,39.185848,-84.568851,,,,,,0
COLLAPo,2643,COLERAIN AVE & LAPLAND DR,COLERAIN RD & LAPLAND DR,39.207549,-84.583302,,,,,,0
COLPREo,2645,COLERAIN AVE & PRESERVE LN,COLERAIN RD & PRESERVE LN,39.208959,-84.583656,,,,,,0
COLHARo,2657,COLERAIN AVE & HARRY LEE LN,COLERAIN RD & HARRY LEE LN,39.215462,-84.585025,,,,,,0
COL8590o,2673,COLERAIN AVE 8590,COLERAIN RD & RAMP,39.226994,-84.588532,,,,,,0
COLJOSo,2465,COLERAIN AVE & JOSEPH RD,COLERAIN RD & JOSEPH RD,39.231239,-84.590143,,,,,,0
COLPOLo,2477,COLERAIN AVE & POOLE RD,COLERAIN RD & POOLE RD,39.235253,-84.59166,,,,,,0
COL9574o,2489,COLERAIN AVE 9574,COLERAIN RD & COMPTON RD,39.245589,-84.595553,,,,,,0
PAXOBSi,7273,PAXTON AVE & OBSERVATORY AVE,PAXTON AVE & ERIE AVE,39.137105,-84.434249,,,,,,0
NORLEUi,2617,W. NORTH BEND RD & LEUMAS RD,NORTH BEND RD & EDALBERT DR,39.189463,-84.583651,,,,,,0
COL5257i,3216,COLERAIN AVE 5257,COLERAIN AVE & EDALBERT DR,39.185518,-84.568815,,,,,,0
COLTRAi,3525,COLERAIN AVE & TRANQUILITY LN,COLERAIN AVE & TRANQUILLITY LN,39.171358,-84.559946,,,,,,0
COLLAMBi,3516,COLERAIN AVE & LAMBSTON ST,,39.16644,-84.553209,,,,,,0
KENN 642,7837,KENNEDY AVE 6427,KENNEDY AVE & MONTGOMERY RD,39.187328,-84.41401,,,,,,0
MON7772o,8616,MONTGOMERY RD 7772,MONTGOMERY RD & CHETBERT DR,39.197892,-84.383039,,,,,,0
MON7840o,8820,MONTGOMERY RD 7840,MONTGOMERY RD & CHETBERT DR,39.199487,-84.37862,,,,,,0
MON8011i,8825,MONTGOMERY RD 8011,MONTGOMERY RD & CHETBERT DR,39.201982,-84.372517,,,,,,0
GILSULSi,5916,GILBERT AVE & SULSAR AVE,US 22 & DIXMONT AVE,39.137615,-84.480242,,,,,,0
ELSREADi,1186,ELSINORE PL & READING RD,ELSINORE PL & RAMP,39.113247,-84.502149,,,,,,0
CEN3RD,1021,CENTRAL AVE & W. THIRD ST,CENTRAL AVE & MCFARLAND ST,39.098104,-84.518916,,,,,,0
MEHMB,1010,MEHRING WAY SOUTH OF PAUL BROWN STADIUM,MEHRING WAY & MCFARLAND ST,39.093877,-84.515457,,,,,,0
MEHTSB,1103,MEHRING WAY & TAYLOR SOUTHGATE BRIDGE,MEHRING WAY & MCFARLAND ST,39.09781,-84.503488,,,,,,0
ANDANDi,1643,ANDERSON FERRY RD & ANDY CT,,39.113766,-84.616577,,,,,,0
MTAJUPi,1908,MT. ALVERNO RD & JUPITER RD,MT ALVERNO RD & ANDY CT,39.089317,-84.604742,,,,,,0
GLE5243o,1974,GLENWAY AVE 5243,GLENWAY AVE & PROSPERITY PL,39.124723,-84.603412,,,,,,0
CARGEIi,3411,CARLL ST & GEIGER ST,,39.135039,-84.556276,,,,,,0
CARBEEKi,3642,CARLL ST & BEEKMAN ST,CARLL ST & GEIGER ST,39.13444,-84.547401,,,,,,0
BEESUTo,3648,BEEKMAN ST & SUTTER AVE,BEEKMAN ST & UNKNOWN ALY,39.136786,-84.547953,,,,,,0
MADMADBo,7762,MADISON RD & MADISON BOWL,MADISON RD & MICHIGAN AVE,39.161453,-84.413924,,,,,,0
MAD5019o,7940,MADISON ROAD 5019,MADISON RD & MICHIGAN AVE,39.161657,-84.409217,,,,,,0
MAD6201o,8552,MADISON RD 6201,MADISON RD & MATHIS ST,39.160259,-84.389104,,,,,,0
VIN3514o,5004,VINE ST 3514,VINE ST & MAPLE PARK AVE,39.145263,-84.513214,,,,,,0
VINCLINo,5414,VINE ST & CLINTON SPRINGS AVE,,39.157946,-84.50497,,,,,,0
VINEOAKo,6015,VINE ST & OAK ST,,39.187935,-84.486829,,,,,,0
TENPADo,5968,TENNESSEE AV & PADDOCK RD,TENNESSEE AVE & PADDOCK RD,39.168459,-84.480413,,,,,,0
SPRTERo,6361,SPRINGFIELD PIKE & TERRACE DRIVE,SPRINGFIELD RD & BONHAM RD,39.242609,-84.471105,,,,,,0
WAYOAKo,6571,ANTHONY WAYNE AVE & OAKMONT ST,ANTHONY WAYNE AVE & WOODBINE AVE,39.206277,-84.466599,,,,,,0
WAY390o,6606,ANTHONY WAYNE AVE 390,S WAYNE AVE & OXLEY ST,39.220358,-84.461333,,,,,,0
WAYWYOMo,6612,WAYNE AVE & WYOMING AVE,S WAYNE AVE & N WAYNE AVE,39.226943,-84.460832,,,,,,0
WAYBYRo,6639,WAYNE AVE & BYRD AVE,N WAYNE AVE & BYRD AVE,39.240202,-84.460872,,,,,,0
WAYLINo,6640,WAYNE AVE & LINDY AVE,N WAYNE AVE & LINDY AVE,39.241612,-84.46182,,,,,,0
CHEMATo,6651,CHESTER RD & MATTHEWS DR,CHESTER RD & BROWN AVE,39.247608,-84.461354,,,,,,0
CHEPRAo,6959,CHESTER RD & PRAIRIE AVE,CHESTER RD & SPRINGER AVE,39.250071,-84.459297,,,,,,0
GLETACo,6971,GLENDALE MILFORD RD & TACONIC TER,,39.257137,-84.459919,,,,,,0
SP11320o,6043,SPRINGFIELD PIKE 11320,SPRINGFIELD PIKE & CAMERON RD,39.278929,-84.482834,,,,,,0
SPRIBECi,6042,SPRINGFIELD PIKE & BECKHAM WAY,SPRINGFIELD PIKE & CAMERON RD,39.278715,-84.482892,,,,,,0
SPRROLi,6362,SPRINGFIELD PIKE & ROLLING HILLS DR,SPRINGFIELD RD & TERRACE DR,39.242921,-84.47128,,,,,,0
SPRCENi,6352,SPRINGFIELD PIKE & CENTRAL TER,,39.233498,-84.472176,,,,,,0
WAYLINDi,6641,WAYNE AVE & LINDY AVE,N WAYNE AVE & LINDY AVE,39.241719,-84.462124,,,,,,0
WAYBYRi,6638,WAYNE AVE & BYRD AVE,N WAYNE AVE & LINDY AVE,39.23997,-84.460942,,,,,,0
LEGCONGi,6948,LEGGETT ST & CONGRESS AV,LEGGETT ST & MATTHEWS DR,39.247644,-84.456758,,,,,,0
LEGCHIi,6954,LEGGETT ST & CHICAGO AVE,LEGGETT ST & CONGRESS AVE,39.248412,-84.456712,,,,,,0
WAY391i,6607,WAYNE AVE 391,S WAYNE AVE & S WAYNE AVE,39.220626,-84.461497,,,,,,0
DALHOPn,4014,DALTON AVE & HOPKINS ST,DALTON AVE & GEST ST,39.10779,-84.536377,,,,,,0
LINCENe,4531,LINN ST & CENTRAL AVE,,39.119442,-84.525548,,,,,,0
HEWWOODw,6164,HEWITT AVE & WOODBURN AVE,HEWITT AVE & GILBERT AVE,39.137688,-84.475257,,,,,,0
WOODFAIi,6149,WOODBURN AVE & FAIRFAX AVE,,39.135715,-84.476096,,,,,,0
MCM2514w,4105,MCMILLAN ST 2514,W MCMILLAN ST & FAIRFAX AVE,39.12811,-84.530731,,,,,,0
STA1956w,3612,STATE AVE 1956,STATE AVE & ERNST ST,39.120497,-84.54494,,,,,,0
DALHOPs,4013,DALTON ST & GEST ST,DALTON AVE & CENTER HILL AVE,39.108111,-84.536611,,,,,,0
NORGLADo,3847,W. NORTH BEND RD & GLADYS AVE,W NORTH BEND RD & GLADYS AVE,39.202868,-84.546607,,,,,,0
NOR1461o,3843,W. NORTH BEND RD 1461,W NORTH BEND RD & GLADYS AVE,39.202736,-84.544374,,,,,,0
NORLANTo,3838,W. NORTH BEND RD & LANTANA AVE,W NORTH BEND RD & LANTANA AVE,39.20256,-84.541756,,,,,,0
NORFAIe,4268,W. NORTH BEND ROAD & FAIRCREST DR,W NORTH BEND RD & EDWOOD AVE,39.202392,-84.538811,,,,,,0
DALWNBo,4264,DALY RD & W. NORTH BEND RD,DALY RD & W NORTH BEND RD,39.202255,-84.532161,,,,,,0
HICKINi,3929,HICKMAN ST & KINNEY AVE,HICKMAN ST & COMPTON RD,39.231421,-84.545785,,,,,,0
NOREDWw,4272,W. NORTH BEND ROAD & EDWOOD AVE,W NORTH BEND RD & FAIRCREST DR,39.202527,-84.538414,,,,,,0
NORLANw,3840,NORTH BEND RD & LANTANA AVE,W NORTH BEND RD & LANTANA AVE,39.202685,-84.541114,,,,,,0
NOR1504i,3849,NORTH BEND RD 1504,W NORTH BEND RD & LANTANA AVE,39.202879,-84.544094,,,,,,0
CORJEFo,4951,CORRY ST & JEFFERSON AVE,W CORRY ST & JEFFERSON AVE,39.129275,-84.511118,,,,,,0
LINGRACo,7257,LINWOOD AVE & GRACE AVE,LINWOOD AVE & JEFFERSON AVE,39.131841,-84.43196,,,,,,0
LINBEECo,7726,LINWOOD AVE & BEECHMONT AVE,BEECHMONT AVE & COLUMBIA PKWY,39.123033,-84.418582,,,,,,0
BEEBEEo,8468,BEECHMONT AVE & BEECHMAR DR,BEECHMONT AVE & COLUMBIA PKWY,39.101826,-84.387239,,,,,,0
BEASHOo,8430,BEACON ST & SHORTS DR,BEACON ST & WASIGO DR,39.082614,-84.381931,,,,,,0
BURNGLAo,8720,BURNEY LN & GLADE AVE (2),,39.079372,-84.375062,,,,,,0
ANDTOWo,8974,ANDERSON TOWNE CENTER,FIVE MILE RD & FIVE MILE RD,39.076467,-84.350389,,,,,,0
BEAMWRi,8433,BEACON ST  MT WASH REC CENTER,BEACON ST & CAMBRIDGE AVE,39.085531,-84.381789,,,,,,0
BEESKYi,8152,BEECHMONT AVE & SKYTOP PAVILION,BEECHMONT AVE & COLTER AVE,39.106487,-84.397565,,,,,,0
OBSPEASi,6722,OBSERVATORY AVE & PEASENHILL LN,OBSERVATORY AVE & PEASENHALL LN,39.138085,-84.452417,,,,,,0
SPRMITi,5045,SPRING GROVE AVE & MITCHELL AVE,SPRING GROVE AVE & W MITCHELL AVE,39.166355,-84.51403,,,,,,0
SPRCLIi,5038,SPRING GROVE AVE & CLIFTON AVE,,39.164756,-84.516715,,,,,,0
FARENFo,4728,FARRAGUT RD & ENFIELD ST,FARRAGUT RD & CHERRY BLOSSOM LN,39.2668,-84.521579,,,,,,0
SPRCLIFo,5040,SPRING GROVE AVE & CLIFTON AVE,SPRING GROVE AVE & ESWIN ST,39.164997,-84.515699,,,,,,0
SPR4732o,5044,SPRING GROVE AVE 4732,SPRING GROVE AVE & ESWIN ST,39.165587,-84.514754,,,,,,0
ALLUNIo,7392,ALLEN RD & UNION CENTRE BLVD,,39.324747,-84.434257,,,,,,0
CENMULHo,7668,CENTRE PARK RD & MULHAUSER RD,MULHAUSER RD & UNION CENTRE BLVD,39.324988,-84.425513,,,,,,0
CENWESTo,7670,CENTRE PARK RD & WEST CHESTER RD,CENTRE POINTE DR,39.327272,-84.422164,,,,,,0
CINLAKo,8365,CINCINNATI-DAYTON RD & LAKELAND CT,CINCINNATI DAYTON RD & LAKELAND CT,39.3515,-84.395131,,,,,,0
CINLAKi,8366,CINCINNATI-DAYTON RD & LAKELAND CT,CINCINNATI DAYTON RD & LAKELAND CT,39.352732,-84.395306,,,,,,0
CINI75i,8364,CINCINNATI-DAYTON RD & I-75 EXWY,CINCINNATI DAYTON RD & UNKNOWN,39.344434,-84.395919,,,,,,0
CENWESTi,7671,CENTRE PARK RD & WEST CHESTER RD,CENTRE POINTE DR,39.327441,-84.422574,,,,,,0
CENMULHi,7669,CENTRE PARK RD & MULHAUSER RD,MULHAUSER RD & UNION CENTRE BLVD,39.325764,-84.425325,,,,,,0
MULFLOn,7664,MULHAUSER RD & FLOER RD,MULHAUSER RD & SCHULZE DR,39.321589,-84.429435,,,,,,0
MULUNIi,7666,MULHAUSER RD & UNION CENTRE BLVD,MULHAUSER RD & SCHULZE DR,39.323685,-84.427784,,,,,,0
CHETWIo,2183,CHEVIOT RD & TWINVIEW DR,CHEVIOT RD & W GALBRAITH RD,39.222035,-84.601323,,,,,,0
COLSUNo,2474,COLERAIN AVE & SUNNYSIDE DR,COLERAIN RD & W GALBRAITH RD,39.23313,-84.59086,,,,,,0
JOE8700i,2472,JOSEPH RD 8700,JOSEPH RD & W GALBRAITH RD,39.231725,-84.594108,,,,,,0
CHESHORi,2162,CHEVIOT RD & SHORTRIDGE CIR 2,,39.199675,-84.600979,,,,,,0
NORCHEi,2417,NORTH BEND RD & CHEVIOT RD,CHEVIOT RD & EPLEY LN,39.19088,-84.599382,,,,,,0
WES1740o,3507,WEST FORD RD 1740,WEST FORK RD & JEFFERSON AVE,39.163213,-84.558834,,,,,,0
WES1704o,3509,WEST FORK RD 1704,WEST FORK RD & JEFFERSON AVE,39.163875,-84.557025,,,,,,0
GLENWERi,1755,GLENMORE AVE & WERK RD,,39.141483,-84.613423,,,,,,0
COLKIRBi,3714,COLERAIN AVE & KIRBY AVE,,39.162295,-84.54832,,,,,,0
HIGBOAi,1188,HIGHLAND AVE & BOAL ST,,39.113843,-84.50404,,,,,,0
WARPEEo,3344,WARSAW AVE & PEERLESS ST,,39.107889,-84.555017,,,,,,0
MIDGLEi,1721,MIDWAY AVE & GLENWAY AVE,MIDWAY AVE & RAPID RUN PIKE,39.134884,-84.611282,,,,,,0
LINGESo,4411,LINN ST & GEST ST,,39.097866,-84.527715,,,,,,0
LINDAYo,4522,LINN ST & DAYTON ST,LINN ST & NAEHER ST,39.118049,-84.526889,,,,,,0
KIRGLEi,3745,KIRBY AVE & GLEN PARKER AVE,,39.169979,-84.546802,,,,,,0
KIR4311i,3740,KIRBY AVE 4311,KIRBY AVE & GLEN PARKER AVE,39.168257,-84.546963,,,,,,0
ELMCOLi,3677,ELMORE ST & COLERAIN AVE,ELMORE ST & LAKEMAN ST,39.15584,-84.542821,,,,,,0
BEE3145i,3428,BEEKMAN ST 3145,BEEKMAN ST & AUSTIN AVE,39.141415,-84.550063,,,,,,0
CUMBEEi,3645,CUMMINS ST & BEEKMAN ST,,39.13445,-84.546642,,,,,,0
3RDBSBi,4405,"3rd ST, WEST OF BRENT SPENCE BRIDGE",W 3RD ST & GEST ST,39.09712,-84.522848,,,,,,0
COMTANo,2960,COMPTON RD & TANSING DR,COMPTON RD & COOGAN DR,39.234989,-84.57287,,,,,,0
COMCOOi,2956,COMPTON RD & COOGAN DR,,39.233983,-84.570997,,,,,,0
NORSIMi,3238,W. NORTH BEND RD & SIMPSON AVE,W NORTH BEND RD & WITHERBY AVE,39.203587,-84.560013,,,,,,0
UNIBURe,5305,UNIVERSITY AVE & BURNET AVE,E UNIVERSITY AVE & BURNET AVE,39.132546,-84.501209,,,,,,0
BECKUNIi,7197,BECKETT RD & UNION CENTRE BLVD,,39.337855,-84.443835,,,,,,0
WESBECo,7196,WEST CHESTER RD & BECKETT ROAD,WEST CHESTER RD & BECKETT RD,39.330975,-84.44442,,,,,,0
MLKSAVi,5619,MARTIN LUTHER KING DR & SAVOY PL,E MARTIN LUTHER KING JR DR & SAVOY PL,39.134851,-84.495677,,,,,,0
WAYMEDo,6642,WAYNE AVE & MEDOSH AVE,,39.242629,-84.462522,,,,,,0
WAYMEDi,6643,WAYNE AVE & MEDOSH AVE,,39.242682,-84.462791,,,,,,0
MONCHETo,8611,MONTGOMERY RD & CHETBERT DR,MONTGOMERY RD & GARDEN RD,39.197045,-84.385447,,,,,,0
MIAEUCo,8937,MIAMI AVE & EUCLID AVE,MIAMI RD & LAUREL AVE,39.189968,-84.363227,,,,,,0
QUEQUEEo,2822,QUEEN CITY AVE & QUEEN CITY BYPASS,QUEEN CITY BYP & LICK RUN WAY,39.128306,-84.570508,,,,,,0
QUELICi,3132,QUEEN CITY AVE & LICK RUN WAY,QUEEN CITY BYP,39.127996,-84.567846,,,,,,0
EASTDUCo,7942,EASTWOOD DR & DUCK CREEK RD,,39.16502,-84.407475,,,,,,0
DAL6580i,4314,DALY RD 6580,DALY RD & CENTER HILL AVE,39.211544,-84.531624,,,,,,0
WESMULo,7672,WEST CHESTER RD & MULHAUSER RD,WEST CHESTER RD & SOVEREIGN DR,39.328102,-84.425699,,,,,,0
CINDCREo,8066,CINCINNATI-DAYTON RD & CRESTHAVEN D,CINCINNATI DAYTON RD & CRESTHAVEN DR,39.334639,-84.402996,,,,,,0
MITROSi,5958,MITCHELL AVE & ROSE HILL LN,E MITCHELL AVE & ROSE HILL LN,39.157233,-84.485873,,,,,,0
KEMREAi,7852,KEMPER RD & READING RD,E KEMPER RD & ROCKFIELD CT,39.283299,-84.411888,,,,,,0
CHEGREi,7173,CHESTER RD & GREENWOOD AVE,CHESTER RD & MOSTELLER RD,39.277332,-84.44391,,,,,,0
CHEVIKo,7183,CHESTER RD & VIKING STADIUM,CHESTER RD & GREENWOOD AVE,39.27552,-84.443956,,,,,,0
MONFIEo,9419,MONTGOMERY RD & FIELDS ERTEL RD,,39.291069,-84.298781,,,,,,0
VINNORi,6284,VINE ST & NORTH BEND RD,VINE ST & E NORTH BEND RD,39.197155,-84.477276,,,,,,0
MANDORi,6930,MANGHAM DR & DOROTHY CT,LOCKLAND RD & E NORTH BEND RD,39.24371,-84.451331,,,,,,0
GLETACi,6664,GLENDALE MILFORD RD & TACONIC TER,,39.257004,-84.460293,,,,,,0
GlCrTC,1715,Glenway Crossing Transit Center,GLENCROSSING WAY & ANDERSON FERRY RD,39.130257,-84.614972,,,,,,0
DIXGSHi,4608,DIXMYTH AVE & GOOD SAM. GARAGE,,39.140671,-84.521698,,,,,,0
DIXGSHo,4609,DIXMYTH AVE & GOOD SAM. GARAGE,,39.140831,-84.521768,,,,,,0
DUCPOTo,6734,DUCK CREEK RD & POTOMAC AVE,,39.143527,-84.458409,,,,,,0
DUCCRAi,6446,DUCK CREEK RD & CRANE AVE,,39.142786,-84.460721,,,,,,0
DUCCRAo,6445,DUCK CREEK RD & CRANE AVE,,39.142563,-84.460814,,,,,,0
BOUQUEi,2027,BOUDINOT AVE & QUEEN CITY AVE,,39.135928,-84.60464,,,,,,0
BOUWERi,2042,BOUDINOT AVE & WERK RD,,39.140194,-84.604183,,,,,,0
BOUWERo,2053,BOUDINOT AVE & WERK RD,,39.140836,-84.604337,,,,,,0
RIVFAIw,3004,RIVER RD & FAIRBANKS AVE,RIVER RD & DELHI AVE,39.088299,-84.56929,,,,,,0
ANDJULo,1666,ANDERSON FERRY RD & JULMAR DR,,39.123464,-84.617185,,,,,,0
ANDSIDo,1704,ANDERSON FERRY RD & SIDNEY AVE,,39.126516,-84.616655,,,,,,0
ANDCROo,1711,ANDERSON FERRY RD & CROOKSHANK RD,ANDERSON FERRY RD & JULMAR DR,39.128437,-84.61471,,,,,,0
ANDCROi,1710,ANDERSON FERRY RD & CROOKSHANK RD,,39.127999,-84.615375,,,,,,0
ANDSIDi,1705,ANDERSON FERRY RD & SIDNEY AVE,,39.126453,-84.616982,,,,,,0
ANDJULi,1667,ANDERSON FERRY RD & JULMAR DR,,39.123624,-84.617465,,,,,,0
DORALVo,5217,DORCHESTER AVE & ALVIN ST,,39.117849,-84.504616,,,,,,0
DORALVi,5211,DORCHESTER AVE & ALVIN ST,,39.117698,-84.504499,,,,,,0
GLENMUDi,1733,GLENMORE AVE & MUDDY CREEK RD,,39.137307,-84.614032,,,,,,0
GLENMUSo,1734,GLENMORE AVE & MUDDY CREEK RD,,39.137468,-84.61381,,,,,,0
SC-07,9907,12th & Vine Station,E 12TH ST & JACKSON ST,39.108412,-84.514621,,,,,,0
SC-16,9916,"PUBLIC LIBRARY Station, 9th & Walnut",WALNUT ST & JACKSON ST,39.10546,-84.512494,,,,,,0
SC-06,9906,"HANKE EXCHANGE Station, 12th & Main",MAIN ST & WILKYMACKY ALY,39.108343,-84.511552,,,,,,0
SC-01,9901,"THE BANKS Station, 2nd & Main",E 2ND ST & MAIN ST,39.098235,-84.509674,,,,,,0
SC-13,9913,Race & Liberty Station,,39.112827,-84.517533,,,,,,0
SC-14,9914,"WASHINGTON PARK Station, 12th & Race",,39.108581,-84.516477,,,,,,0
SC-15,9915,Central Parkway & Vine Station,US 42 & JACKSON ST,39.107279,-84.514223,,,,,,0
SC-17,9917,"ARONOFF CENTER Station, 7th & Walnut",WALNUT ST & 7TH ST,39.104033,-84.512142,,,,,,0
SC-18,9918,"FOUNTAIN SQUARE Station, 5th & Walnut",WALNUT ST & US 50,39.101098,-84.511404,,,,,,0
SC-05,9905,"JACK CASINO Station, Main & Court",MAIN ST & E COURT ST,39.106907,-84.511177,,,,,,0
SC-08,9908,14th & Elm Station,ELM ST & W 14TH ST,39.10998,-84.518463,,,,,,0
SC-09,9909,Elm  & Liberty Station,ELM ST & LIBERTY,39.112906,-84.519167,,,,,,0
SC-10,9910,"FINDLAY MARKET-ELM Station, Elm & Glass Alley",ELM ST & GLASS ALY,39.114985,-84.51973,,,,,,0
SC-11,9911,"BREWERY DISTRICT Station, Elm & Henry",ELM ST & HENRY ST,39.117536,-84.520351,,,,,,0
